Customers.id,Order_Items.product_name,Order_Items.qty,Order_Items.product_id,Products.long_description
1385,universal durable walker ski glides,0.6931471805599453,3319.0,your walker your key mobility improving its functionality makes your life easier and adding glide skis from drive medical does just that glide skis are great alternative standard walker glides that they are extra durable and provide smoother quieter function simply install the glide skis the rear tips your walker and you experience the ease gliding over most surfaces indoors outdoors
1385,basket for button walkers,0.6931471805599453,983.0,this wire basket attaches almost any walker measures holds lbs
1385,wheels for walkers,0.6931471805599453,388.0,wheels for walkers
1385,medline walker platform attachment,0.6931471805599453,384.0,platform dia attaches cross braces side walker acts high armrest with hand grip useful for taller individuals those who cannot straighten arm grip the top the walker
1386,medline deluxe aluminum transport chair with hand brakes blue wheels front back leightweight weighs lbs cap lbs,0.6931471805599453,910.0,wheels and handbrakes top lifetime warranty frame powder coated aluminum frame lightweight and durable back folds down for easy storage and transport seat belt for safety comfortable nylon upholstery full length permanent armrest detachable footrests larger rear wheels for better performance uneven outdoor surfaces weighs only lbs
1387,drive medical folding universal sliding transfer bench white,0.6931471805599453,2414.0,the new folding universal sliding transfer bench from drive medical offers your customers easy way transfer and out the tub the bench slides left and right along the frame and comes equipped with seat belt for added safety
1388,med aire alternating pressure pump and pad system variable pressure with end flaps,0.6931471805599453,2772.0,the med aire alternating pressure pump and pad system with low air loss drive medical provides alternating pressure and designed used the prevention treatment and management pressure ulcers the bubble pad provides superior therapeutic treatment alternating which the individual bubble cells are inflated deflated every minutes never placing too much pressure any affected area the overlay pad comes with two end flaps ensuring that remains secure the mattress the variable pressure lpm liters per minute pump produces consistent air flow adjustable pressure and quiet technology alternately inflates and deflates the pads air cells
1389,sterile bordered gauze,0.6931471805599453,1456.0,deluxe soaker pad non woven adhesive border water resistant backing ideal for incision sites indications pressure ulcers partial and full thickness wounds and incision sites contraindicated for third degree burns and patients with known sensitivity components dressing change the dressing indicated the amount drainage frequently the primary dressing indicates
1390,medline excel reclining wheelchair desk length removable arms detachable elevating leg rest removable headrest seat,0.6931471805599453,916.0,infinite position reclining goes from degrees degrees with quick adjust handles full back and head support provided high back and removable headrest carbon steel frame with chip resistant chrome plating and models feature dual axle that allows for easy adjustment seat height hemi level anti tippers standard durable vinyl upholstery arm style desk length removable leg style detachable elevating legrest comes seat sizes and mds and mds have weight capacity and mds and mds have weight capacity optional accessories anti fold device mds tinnerman legrest locks wca
1390,wheelchair anti fold anti theft devices,0.6931471805599453,937.0,anti fold anti theft device keeps wheelchair from folding fits below the seat between the two sides sturdy construction attaches frame with the included bolts
1391,medline deluxe aluminum transport chair with hand brakes red wheels front back leightweight weighs lbs cap lbs,0.6931471805599453,911.0,wheels and handbrakes top lifetime warranty frame powder coated aluminum frame lightweight and durable back folds down for easy storage and transport seat belt for safety comfortable nylon upholstery full length permanent armrest detachable footrests larger rear wheels for better performance uneven outdoor surfaces weighs only lbs
1392,steel bariatric commode,0.6931471805599453,1025.0,extra wide seating area and higher weight capacities are ideal for larger patients reinforced frames for greater weight bearing capabilities bariatric rigid arm commode has weight capacity seat height range seat depth width between arms overall width
1393,medline deluxe aluminum transport chair with hand brakes red wheels front back leightweight weighs lbs cap lbs,0.6931471805599453,911.0,wheels and handbrakes top lifetime warranty frame powder coated aluminum frame lightweight and durable back folds down for easy storage and transport seat belt for safety comfortable nylon upholstery full length permanent armrest detachable footrests larger rear wheels for better performance uneven outdoor surfaces weighs only lbs
1394,medline deluxe aluminum transport chair with hand brakes blue wheels front back leightweight weighs lbs cap lbs,0.6931471805599453,910.0,wheels and handbrakes top lifetime warranty frame powder coated aluminum frame lightweight and durable back folds down for easy storage and transport seat belt for safety comfortable nylon upholstery full length permanent armrest detachable footrests larger rear wheels for better performance uneven outdoor surfaces weighs only lbs
1395,commode liner with absorbent pad boxes,0.6931471805599453,1023.0,commode liner with absorbent pad boxes
1396,medline deluxe aluminum transport chair with hand brakes red wheels front back leightweight weighs lbs cap lbs,0.6931471805599453,911.0,wheels and handbrakes top lifetime warranty frame powder coated aluminum frame lightweight and durable back folds down for easy storage and transport seat belt for safety comfortable nylon upholstery full length permanent armrest detachable footrests larger rear wheels for better performance uneven outdoor surfaces weighs only lbs
1397,basic lightweight rollators for adults with seat red wheels foldable only lbs,0.6931471805599453,1012.0,loop style brakes you push down lock and pull release padded backrest and padded seat offer the ability rest height adjustable arms ensure proper fit folding capabilities for condensed storage weight capacity wheels between handles seat height height min max weighs just lbs
1399,standard facial tissues,0.6931471805599453,1664.0,standard ply facial tissues are made from recycled paper economical choice for your facilities available different box sizes meet all needs boxes also feature various designs trees circles leaves
1401,medline excel basic wheelchair hammertone gray frame nylon upholstery full length permanent arms detachable swing away footrest,0.6931471805599453,837.0,durable tig welded frame gray powder coat finish comfortable nylon upholstery smooth rolling solid flat free tires dual axle hemi height adjustable available with desk length removable full length permanent arm styles available with detachable legrest detachable elevating legrest seat size comes and weight capacity optional accessories holder itemmds anti fold device item mds pole mds overhead anti theft device item mds combo item mds anti tip device item mds tinnerman legrest locks item wca this product contains dry natural rubber picture representative this wheelchair line please check specification table each individual sku for specific product details
1402,walker basket,0.6931471805599453,3312.0,great for shopping when you only need few items the walker basket makes easy take things with you anywhere when using your walker the tough metal construction durable and removable plastic tray keeps small items from slipping through and even holds drink
1403,medline excel wheelchair chrome frame vinyl upholstery desk length removable arms detachable swing away footrest,0.6931471805599453,857.0,carbon steel frame with rust and chip resistant chrome plating armrests are upholstered and padded threaded seat screw inserts reduce stripping from upholstery changes dual axle hemi height adjustable chart pocket back easy clean vinyl upholstery navy upholstery color for models black vinyl upholstery color for and models weight capacity optional accessories holder item mds anti fold device item mds pole item mds overhead anti theft device item mds combo item mds anti tip device item mds tinnerman legrest locks item wca
1404,steel commode with microban,0.6931471805599453,4195.0,microban reg antimicrobial product protection built make your bath safety product last longer and look cleaner these antimicrobial properties are built protect the product this product does not protect users others against bacteria viruses germs other disease organisms tool free assembly powder coated for easy cleaning splash guard included for over the toilet use features convenient toilet paper holder hospital quality construction supports lbs
1405,ems knee length anti embolism stockings white medium,1.0986122886681098,615.0,tailored contoured fit with just the right amount gradient pressure pressure greatest the ankle and gradually reduces throughout length the leg mmhg made nylon and spandex measuring tapes included each bag well loose each box color coded toe and top band denote size and length sizes small large short regular and long
1406,medigrip tubular bandages size wide,0.6931471805599453,1553.0,provides excellent support for joints easy apply and reapply wide range applications good for securing dressings can used mild compression when doubled indications edema treatment chronic venous insufficiency dislocations sprains and hypertrophic scarring contraindicated for patients with known sensitivity latex may left place for days dressing change frequency will depend amount drainage each roll yards meters length size measures for infant feet and arms size measures for small hands and limbs size measures for adult hands arms legs size measures for large arms legs size measures for legs small thighs size measures for large knees thighs size measures for large thighs also available one yard length size for legs small thighs size for large knees thighs and size for large thighs
1407,medline excel basic wheelchair hammertone gray frame nylon upholstery desk length removable arms detachable swing away footrest,0.6931471805599453,858.0,durable tig welded frame gray powder coat finish features comfortable nylon upholstery smooth rolling solid flat free tires and dual axle hemi height adjustable nbsp seat size nbsp weight capacity nbsp this product contains dry natural rubber picture representative this wheelchair line please check specification tableon each individual sku for specific product details optional accessories holder item mds anti fold device item mds combo item mds anti tip device item mds tinnerman legrest locks item wca
1409,rpo seat pads beige,0.6931471805599453,409.0,padded foam commode seat can used with and
1410,pediatric folding walkers red pediatric,0.6931471805599453,396.0,pediatric walking aids feature grow with you height adjustability models with wheels maneuver well over normal floor obstacles and are ideal for outdoor play areas guardian pediatric walkers have design meet everyones needs even the smallest child the strider prescription walkers feature handles that adjust without tools and extra wide base for maximum stability safety and balance available with weight capacities lbs the children and toddler walkers have lightweight aluminum frame design provide greater balance and comfortable vinyl hand grips available with weight capacities lbs
1411,medline bariatric heavy duty shower chair without back,0.6931471805599453,1031.0,bath benches help patients who have difficulty sitting standard bath tub standing the shower benches without back provide easy access and maneuverability when bathing non slip rubber feet resist slipping the bathtub shower floor legs are height adjustable for proper fit weight capacity seat height seat depth seat width
1412,commode liner with absorbent pad boxes,1.0986122886681098,1023.0,commode liner with absorbent pad boxes
1413,venom non sterile powder free latex free nitrile exam gloves black small,0.6931471805599453,10121.0,venom reg black nitrile exam gloves are the preferred choice for those who demand uncompromising quality and protection these non sterile powder and latex free gloves offer lightweight strength excellent donning characteristics and textured fingertips for enhanced grip and control
1414,standard ankle walkers black small,0.6931471805599453,2014.0,low profile design minimizes the difference leg heightto help maintain normal walking gait and balance wide distance between the uprights accommodates extra dressings and swelling one legstrap and two foot straps are adjustable for desired size andcompression nonskid rocker bottom sole for safety fits left rightleg medium shoe size men women
1415,remedy phytoplex nourishing skin cream,0.6931471805599453,4551.0,remedy reg phytoplex nourishing skin cream helps restore skin natural moisture balance and barrier properties formulated without mineral oil other petrochemicals remain breathable absorbs readily into the skin upon application with greasy residue moisturizes with blend natural emollients including safflower oleosomes and carrageenan ideal for use hands face and body enhanced with phytoplex additional botanicals and essential fatty acids
1417,medline deluxe aluminum transport chair with hand brakes red wheels front back leightweight weighs lbs cap lbs,0.6931471805599453,911.0,wheels and handbrakes top lifetime warranty frame powder coated aluminum frame lightweight and durable back folds down for easy storage and transport seat belt for safety comfortable nylon upholstery full length permanent armrest detachable footrests larger rear wheels for better performance uneven outdoor surfaces weighs only lbs
1418,padded raised toilet seat riser,0.6931471805599453,2334.0,the padded raised toilet seat riser drive medical was manufactured assist individuals who need boost sitting down standing from the toilet the padded seat was designed with open front making this raised toilet seat extremely easy use all while ensuring your independence the elevated toilet riser has four locking clamps which stabilize the seat place plus the adjustability both angle and height ensure perfect fit for consumers who have difficulty bending this raised seat provides the user with simpler solution when using the toilet this seat easy clean allowing for proper hygiene using everyday household cleaning products drive medicals padded raised toilet seat riser was manufactured provide extra comfort and safety when using your toilet
1419,medline excel basic wheelchair hammertone gray frame nylon upholstery desk length removable arms detachable swing away footrest,0.6931471805599453,858.0,durable tig welded frame gray powder coat finish features comfortable nylon upholstery smooth rolling solid flat free tires and dual axle hemi height adjustable nbsp seat size nbsp weight capacity nbsp this product contains dry natural rubber picture representative this wheelchair line please check specification tableon each individual sku for specific product details optional accessories holder item mds anti fold device item mds combo item mds anti tip device item mds tinnerman legrest locks item wca
1420,non sterile sof form conforming bandages,0.6931471805599453,1697.0,these premier quality bandages gently secures any body contour without restriction movement and accommodate increase decrease swelling the uniquely constructed weave and finished edges help eliminate unraveling and lint the combination rayon and polyester help the bandage provide stretch memory when applied patient safe dressing that renders neat application each time ideal for secondary dressing applications non sterile latex free
1420,caring non sterile abdominal pads,1.0986122886681098,2150.0,this combination pad made handle heavy drainage while keeping the wound dry its design diffuses liquid throughout the pad pads are constructed highly absorbent cellulose multiple dressings with these pads may used for additional protection against strike through non sterile
1420,caring non woven non sterile gauze sponges,1.0986122886681098,12527.0,unique rayon polyester formed fabric significantly less linting than cotton gauze virtually non adherent more cost effective than cotton gauze non sterile
1420,caring non woven non sterile gauze sponges,1.3862943611198906,12527.0,unique rayon polyester formed fabric significantly less linting than cotton gauze virtually non adherent more cost effective than cotton gauze non sterile
1420,non sterile sof form conforming bandages,1.6094379124341003,1697.0,these premier quality bandages gently secures any body contour without restriction movement and accommodate increase decrease swelling the uniquely constructed weave and finished edges help eliminate unraveling and lint the combination rayon and polyester help the bandage provide stretch memory when applied patient safe dressing that renders neat application each time ideal for secondary dressing applications non sterile latex free
1420,caring non woven non sterile gauze sponges,1.0986122886681098,12527.0,unique rayon polyester formed fabric significantly less linting than cotton gauze virtually non adherent more cost effective than cotton gauze non sterile
1420,caring non sterile abdominal pads,1.3862943611198906,2150.0,this combination pad made handle heavy drainage while keeping the wound dry its design diffuses liquid throughout the pad pads are constructed highly absorbent cellulose multiple dressings with these pads may used for additional protection against strike through non sterile
1420,caring non woven non sterile gauze sponges,1.6094379124341003,12527.0,unique rayon polyester formed fabric significantly less linting than cotton gauze virtually non adherent more cost effective than cotton gauze non sterile
1420,bulkee lite non sterile conforming bandages,0.6931471805599453,11333.0,this crimped cotton ply woven bandage ideal for secondary dressing secure ivs dressings splints for providing mild compression the bandage provides cushioning and light stretch which helps conform difficult body contours non sterile
1420,caring non woven non sterile gauze sponges,1.6094379124341003,12527.0,unique rayon polyester formed fabric significantly less linting than cotton gauze virtually non adherent more cost effective than cotton gauze non sterile
1420,non sterile sof form conforming bandages,1.6094379124341003,1697.0,these premier quality bandages gently secures any body contour without restriction movement and accommodate increase decrease swelling the uniquely constructed weave and finished edges help eliminate unraveling and lint the combination rayon and polyester help the bandage provide stretch memory when applied patient safe dressing that renders neat application each time ideal for secondary dressing applications non sterile latex free
1420,caring non sterile abdominal pads,1.0986122886681098,2150.0,this combination pad made handle heavy drainage while keeping the wound dry its design diffuses liquid throughout the pad pads are constructed highly absorbent cellulose multiple dressings with these pads may used for additional protection against strike through non sterile
1420,caring non woven non sterile gauze sponges,2.3978952727983707,12527.0,unique rayon polyester formed fabric significantly less linting than cotton gauze virtually non adherent more cost effective than cotton gauze non sterile
1420,caring non woven non sterile gauze sponges,3.044522437723423,12525.0,unique rayon polyester formed fabric significantly less linting than cotton gauze virtually non adherent more cost effective than cotton gauze non sterile
1420,non sterile sof form conforming bandages,1.3862943611198906,1697.0,these premier quality bandages gently secures any body contour without restriction movement and accommodate increase decrease swelling the uniquely constructed weave and finished edges help eliminate unraveling and lint the combination rayon and polyester help the bandage provide stretch memory when applied patient safe dressing that renders neat application each time ideal for secondary dressing applications non sterile latex free
1420,non sterile sof form conforming bandages,1.6094379124341003,1699.0,these premier quality bandages gently secures any body contour without restriction movement and accommodate increase decrease swelling the uniquely constructed weave and finished edges help eliminate unraveling and lint the combination rayon and polyester help the bandage provide stretch memory when applied patient safe dressing that renders neat application each time ideal for secondary dressing applications non sterile latex free
1420,caring non sterile abdominal pads,1.0986122886681098,2150.0,this combination pad made handle heavy drainage while keeping the wound dry its design diffuses liquid throughout the pad pads are constructed highly absorbent cellulose multiple dressings with these pads may used for additional protection against strike through non sterile
1421,drive medical aluminum rollator walker fold and removable back support padded seat wheels black,0.6931471805599453,3238.0,the walker rollator with wheels fold removable back support and padded seat silver drive medical comes standard with caster wheels loop locks and serrated brakes ensure safety the seamless padded seat opens roomy convenient zippered storage pouch easily and securely transport personal items and the ergonomic handles are easy grip relieve hand pressure and are height adjustable accommodate users height this rollator drive medical great value that provides the freedom mobility with convenient seat for resting and loop locks that keep the rollator from moving you can assured that this mobility aid will provide safe and secure way regain your active lifestyle
1422,goose neck exam lamp dome style shade with mobile base,0.6931471805599453,3032.0,this mobile flexible goose neck lamp with dome style shade drive medical can adjusted any direction thanks arm that adjusts full degrees the height can formed suit your needs well adjusting anywhere from this model also includes four casters that allow for mobility whenever and wherever necessary the lamp includes prong plug listed and for use with incandescent light bulbs watts
1423,medline excel translator combination transport chair rollator red wheels front back leighteight weighs lbs includes side carrying bag cup holder,0.6931471805599453,909.0,combine the functionality both rollator and transport chair one unit just seconds our excel translator easily converts from rollator transport chair and vice versa can used walk rest and ride features include easy adjust push button footrests lock sides translator when not use breathable nylon upholstery height adjustable push grips comfortable hand brake restaurant style permanent armrests convenient sidecarrying case and cup holder roomy under seat basket and strong carrying handles leg style swing away detachable footrest seat size
1424,padded transfer benches,0.6931471805599453,1014.0,padded transfer benches
1426,medline excel translator combination transport chair rollator red wheels front back leighteight weighs lbs includes side carrying bag cup holder,0.6931471805599453,909.0,combine the functionality both rollator and transport chair one unit just seconds our excel translator easily converts from rollator transport chair and vice versa can used walk rest and ride features include easy adjust push button footrests lock sides translator when not use breathable nylon upholstery height adjustable push grips comfortable hand brake restaurant style permanent armrests convenient sidecarrying case and cup holder roomy under seat basket and strong carrying handles leg style swing away detachable footrest seat size
1427,mimi lite walker rollator flame blue,0.6931471805599453,3212.0,the winnie mimi lite deluxe rollator drive medical comes attractive flame blue finish the lightweight solid tires are ideal for indoor and outdoor use and ensure smooth ride over most surfaces the rollator also comes with standard carry pouch that underneath the comfortable padded seat easily and securely transport personal items
1428,clamp tub rail with height adjustment,0.6931471805599453,4385.0,the bathroom can hazardous place for those with mobility other medical issues slips and falls are commonplace that why drive medical offers full extensive line bathroom safety products designed prevent injury and improve comfort inspired noted designer michael graves the attractive ergonomic tub rail provides comfortable safe grip for entering and exiting the bathtub the rail installs easily without tools and provides secure handle that also width adjustable the handle configured parallel the tub for the easiest most comfortable grip use
1429,basic lightweight rollators for adults with seat burgundy wheels foldable only lbs,0.6931471805599453,1008.0,loop style brakes you push down lock and pull release padded backrest and padded seat offer the ability rest height adjustable arms ensure proper fit folding capabilities for condensed storage weight capacity wheels between handles seat height height min max weighs just lbs
1431,premium series shower chair with back and arms,0.6931471805599453,2386.0,top the line safety and bathing support the drive medical premium series shower chair with back and arms the ultimate mobility self empowerment user you are guaranteed your bathing experience will one that safe carefree and pleasant built for individuals who require additional safety measures that assist you with mobility and balance while entering and exiting the bath shower this state the art seat has been designed comfortably accommodate all shapes and sizes the lightweight design comes with large stable legs which are complimented soft non slip feet ensuring your safety all times also comes with tool free height adjustment the back well the legs and arms can also removed well making item that flexible easy store pack away and transport designed give you maximum comfort efficiency safety and ease use the drive safety shower chair strong durable and dependable everything you need shower safety bench seat you experience dizziness you unsure your footing due mobility issues when comes time bathe you can now help rid yourself this stress and worry bathing once again becomes relaxing and pleasurable thanks drive medical premium series shower chair with back and arms ahead experience the drive difference now
1432,medline deluxe aluminum transport chair with hand brakes blue wheels front back leightweight weighs lbs cap lbs,0.6931471805599453,910.0,wheels and handbrakes top lifetime warranty frame powder coated aluminum frame lightweight and durable back folds down for easy storage and transport seat belt for safety comfortable nylon upholstery full length permanent armrest detachable footrests larger rear wheels for better performance uneven outdoor surfaces weighs only lbs
1433,medline perineal cold packs case,0.6931471805599453,605.0,highly absorbent pads means less frequent changes pads include adheisve strip crack the pack for cold therapy cold packs are applied intermittently for hours after delivery
1434,triangular intake output containers,1.9459101490553132,8023.0,plastic triangular container graduated and for measuring intake output accurately allows ease measuring visualization contents and comfortable handling translucent and flexible features frosted block for important patient information
1436,premium series shower chair with back and arms,0.6931471805599453,2386.0,top the line safety and bathing support the drive medical premium series shower chair with back and arms the ultimate mobility self empowerment user you are guaranteed your bathing experience will one that safe carefree and pleasant built for individuals who require additional safety measures that assist you with mobility and balance while entering and exiting the bath shower this state the art seat has been designed comfortably accommodate all shapes and sizes the lightweight design comes with large stable legs which are complimented soft non slip feet ensuring your safety all times also comes with tool free height adjustment the back well the legs and arms can also removed well making item that flexible easy store pack away and transport designed give you maximum comfort efficiency safety and ease use the drive safety shower chair strong durable and dependable everything you need shower safety bench seat you experience dizziness you unsure your footing due mobility issues when comes time bathe you can now help rid yourself this stress and worry bathing once again becomes relaxing and pleasurable thanks drive medical premium series shower chair with back and arms ahead experience the drive difference now
1437,rollators with wheels blue,0.6931471805599453,998.0,these rollators offer fully padded seat with pouch and padded backrest for total comfort large wheels give you confidence all terrains distance between handles seat height min max height min max product weight lbs the breast cancer awareness rollator features pink frame and pink ribbon symbol imprinted seat and backrest from the sale every rollator donated the national breast cancer foundation
1438,bariatric heavy duty bath bench,0.6931471805599453,2362.0,with pound weight capacity this bariatric bath bench from drive medical strong and sturdy cross brace attached with aircraft style rivets provides dependable strength the blow molding the seat are contoured provide extra comfort drainage holes the seat reduce slipping while adjustable height legs ensure proper fit the aluminum frame lightweight durable and corrosion proof
1439,medline excel wheelchair chrome frame vinyl upholstery desk length removable arms detachable swing away footrest,0.6931471805599453,857.0,carbon steel frame with rust and chip resistant chrome plating armrests are upholstered and padded threaded seat screw inserts reduce stripping from upholstery changes dual axle hemi height adjustable chart pocket back easy clean vinyl upholstery navy upholstery color for models black vinyl upholstery color for and models weight capacity optional accessories holder item mds anti fold device item mds pole item mds overhead anti theft device item mds combo item mds anti tip device item mds tinnerman legrest locks item wca
1441,medline equagel balance cushions,0.6931471805599453,4308.0,universal all gel cushion suitable for any resident thick equagel reg cushions combine advanced pressure redistribution technology and extraordinary comfort the revolutionary grid structure both soft and supportive and continually adjusts your every move equagel cushions reduce peak pressures compared our standard foam cushion all equagel cushions redistribute pressure with patented dual layer structure and micro immersion sup sup technology cradle boney areas reduce heat and moisture with cooling gel and open cell design and minimize shear and friction with the easy clean all way stretch cover data file
1442,standard unisize abdominal binders large,0.6931471805599453,8930.0,unisize abdominal binders feature elastic and hook and loop closure for contoured fit
1443,remedy phytoplex hydrating cleansing foam,1.3862943611198906,1213.0,remedy reg phytoplex hydrating cleansing foam balanced protect skin acid mantle rinse foaming cleanser allows for gentle cleaning and ease application use intact irritated denuded skin clings where applied minimizing clean and mess product easily removed with wipe washcloth strong enough for removing barrier pastes and creams blood and fecal material enhanced with phytoplex and other botanicals ideal for everyone from neonates geriatrics
1445,toilet safety rails,0.6931471805599453,416.0,handles are adjustable and rotate back allow wide range comfortable and secure positions closed cell foam armrests provide comfortable sure grip adjustable height accommodates standard elevated toilet seats easy clean aluminum frame mounts securely onto bowl with adjustable bracket height adjustment armrest floor width adjustment between armrests overall depth arm leg
1446,premium gel foam overlay,0.6931471805599453,1206.0,three separate gel packs the foot middle torso and upper torso sections surrounded high density foam premium convoluted foam for excellent pressure redistribution and comfort nbsp thicker than standard gel foam overlays nylon top cover with skid resistant vinyl bottom cover fluid proof cover nbsp four elastic bands secure the corners the overlay the mattress nbsp dimensions
1447,trigger release folding walker,0.6931471805599453,3321.0,the deluxe trigger release folding walker with wheels drive medical has trigger release feature that allows the user close the walker without removing their hands from the handle making ideal for individuals with limited finger dexterity the durable composite trigger release can reached with hands all sizes and resists cracking and breaking ensuring safety and durability the new and improved softer ribbed contoured handgrips relieve pressure users hands the lightweight aluminum frame ensure maximum strength and durability comes standard with wheels rear glide caps and glide covers providing smooth transportation over most surfaces
1452,steel bariatric commode,0.6931471805599453,1025.0,extra wide seating area and higher weight capacities are ideal for larger patients reinforced frames for greater weight bearing capabilities bariatric rigid arm commode has weight capacity seat height range seat depth width between arms overall width
1453,standard bariatric heavy duty rollator burgundy,0.6931471805599453,993.0,reinforced design support higher weight capacities wider distance between handles for users needing extra room loop style brakes you push down lock and pull release padded backrest and padded seat offer users ability rest weight capacity wheels between handles seat height min max height weighs lbs
1454,medline excel leightweight wheelchair black powder coat frame nylon upholstery weighs lbs swing back desk length removable arms detachable swing away footrest,0.6931471805599453,870.0,durable tig welded frame with gray powder coat finish swing back arms with easy flip back arm release dual axle hemi height adjustable smooth rolling solid flat free latex tires adjustable height back comfortable nylon upholstery arm style swing back desk length leg styles available detachable footrest and detachable elevating footrest seat sizes come and weight capacity optional accessories holder item mds anti fold device item mds pole mds overhead anti theft device item mds combo item mds anti tip device item mds tinnerman legrest locks item wca picture representative this wheelchair line please check specification table each individual sku for specific product details
1454,medline excel leightweight wheelchair black powder coat frame nylon upholstery weighs lbs swing back desk length removable arms detachable swing away footrest,0.6931471805599453,861.0,swing back arms with easy flip back arm release armrests and calf pads are upholstered and padded quick release axles allow tool free removal rear wheels dual axle hemi height adjustable adjustable height back tough nylon upholstery available arm styles swing back desk length swing back full length and swing back height adjustable desk length available leg styles detachable footrest and detachable elevating footrest comes seat sizes and weight capacity optional accessories holder item mds anti fold device item mds pole mds combo item mds anti tip device item mds seat extension kit for wide only item wca ext tinnerman legrest locks item wca
1455,commode liner with absorbent pad boxes,0.6931471805599453,1023.0,commode liner with absorbent pad boxes
1456,ultra soft disposable dry cleansing cloth white,0.6931471805599453,2242.0,get softness strength and absorbency all one with these ultra soft disposable dry cleansing cloths softer than reusables fragile sensitive skin these cleansing wipes feature soft spun sup sup fabric that provides softness and strength similar natural cloth excellent choice for applying skin care treatments creams and cleansers economical alternative traditional cloths
1457,nitro euro style walker rollator white,0.6931471805599453,3232.0,supreme value comfort and mobility drive medical nitro euro style rollator walker was designed for those who want unmatched value along with proven comfort and convenience with sturdy and long lasting frame made lightweight aluminum this walker durable yet easy move around over all surfaces giving you outstanding value unmatched comfort independence and ease movement designed with your comfort safety and convenience squarely mind the nitro euro style rollator walker comes with large front wheels giving you the ability and convenience moving over most kinds terrain whether indoors out easy task the flexible height adjustable removable back and the height adjustable ergonomic handles conform the individual needs each user thereby affording you the opportunity customize the walker you also note how the nitro rollator easy transport due the nature its frame which allows you fold with one hand the end the day the nitro euro style rollator perfect solution for those who desire convenient four wheel mobility enhancing walker that operates virtually anywhere and everywhere ahead experience the drive difference now
1457,nitro euro style walker rollator white,0.6931471805599453,3232.0,supreme value comfort and mobility drive medical nitro euro style rollator walker was designed for those who want unmatched value along with proven comfort and convenience with sturdy and long lasting frame made lightweight aluminum this walker durable yet easy move around over all surfaces giving you outstanding value unmatched comfort independence and ease movement designed with your comfort safety and convenience squarely mind the nitro euro style rollator walker comes with large front wheels giving you the ability and convenience moving over most kinds terrain whether indoors out easy task the flexible height adjustable removable back and the height adjustable ergonomic handles conform the individual needs each user thereby affording you the opportunity customize the walker you also note how the nitro rollator easy transport due the nature its frame which allows you fold with one hand the end the day the nitro euro style rollator perfect solution for those who desire convenient four wheel mobility enhancing walker that operates virtually anywhere and everywhere ahead experience the drive difference now
1459,walker rollator with wheels fold removable back support and padded seat green,0.6931471805599453,3236.0,the walker rollator with wheels fold removable back support and padded seat green drive medical comes standard with caster wheels loop locks and serrated brakes ensure safety the seamless padded seat opens roomy convenient zippered storage pouch easily and securely transport personal items and the ergonomic handles are easy grip relieve hand pressure and are height adjustable accommodate users height this rollator drive medical great value that provides the freedom mobility with convenient seat for resting and loop locks that keep the rollator from moving you can assured that this mobility aid will provide safe and secure way regain your active lifestyle
1459,universal cup holder wide,0.6931471805599453,3314.0,take refreshing drink with you your daily jaunts without the worry spills the universal cup holder affixes firmly variety mobility devices and swivels keep your drink level the cup holder clamp comes with removable rubber insert allowing fit virtually any size tubing this convenient accessory great addition your walker rollator wheelchair transport chair easy install simply place the shaped clamp around the pole and thread the tightening screw through the holes drive medical universal cup holder just what you need keep drink with you during your busy day
1459,bathroom safety shower tub bench chair with back gray,0.6931471805599453,2328.0,the ultimate safety security and stability the drive medical grey bathroom safety shower tub bench chair with back guarantees your bathing experience can safe and pleasant one minus the worry and unease that arises from fear falling while the tub showering designed for maximum comfort efficiency safety and ease use the drive safety shower chair strong durable and dependable everything you need shower safety bench seat you experience dizziness you unsure your footing due mobility issues when comes time bathe you can now rid yourself the stress and worry bathing once again becomes relaxing and pleasurable thanks drive medical grey bathroom safety shower tub bench chair with back ahead experience the drive difference now
1460,mimi lite push brake walker rollator,0.6931471805599453,3215.0,the winnie mimi lite rollator drive medical comes attractive dark blue finish this aluminum rollator comes standard with caster wheels with soft grip tires for indoor and outdoor use ensuring smooth ride over most surfaces the rear wheel push down lock operates easily using spring allow the large rubber tip hold the rollator place ensuring user safety the comfortable padded seat comes with zippered inner pouch easily and securely transport personal items
1461,sureprep skin protectant wipe,1.0986122886681098,1343.0,sureprep reg fast drying skin protectant vapor permeable and delivers protection from friction and incontinence the transparent barrier may used periwound peristomal areas that come contact with bodily fluids frequency application should each dressing change hours depending frequency incontinence
1462,cart light weight steel transport wheelchair with swing away footrest seat,0.6931471805599453,3281.0,the kart steel transport chair drive medical has carbon steel frame with double coated chrome finish provide attractive chip proof easy maintain chair aluminum casted back release hinge allows the back fold down for easy storage and transportation this chair comes with caster wheels front and rear that provide smooth ride over most surfaces swing away footrests seat belt and carry pocket back rest easily and safety transport personal items
1463,sitz baths,1.0986122886681098,267.0,provides soothing rectal and perineal soaking therapy high impact plastic bowl capacity can hung from any convenient fixture solution bag graduated and imprinted with instructions for easy use shut off clamp the tubing controls flow individually bagged also available pigment free support greener manufacturing
